type,id,name,disposition,period,duration,depth,prad,teq
toi,156377968,TOI-5645.01,1,4.5362433,2.936,3390.0,7.12776,1164.0
toi,366804698,TOI-5646.01,1,2.4277208,3.158,990.0,6.0694,1801.0
toi,67743054,TOI-5647.01,1,4.0134273,1.445,10480.0,10.7003,885.0
toi,23863106,TOI-5648.01,0,3.3078803,1.508,32920.0,9.74504,584.0
toi,392319808,TOI-5649.01,1,4.7518771,2.459,8670.0,15.1227,1120.0
toi,1103432,TOI-565.01,1,3.7271641,3.922972,17476.7084817,25.3271046,1631.7745361
toi,353807936,TOI-5650.01,1,34.2825595,6.989,2540.0,5.84592,708.0
toi,256326844,TOI-5651.01,1,10.6893108,6.883,1349.0,6.90838,1228.0
toi,232628532,TOI-5652.01,1,18.2598774,6.544,3140.0,8.80539,949.0
toi,298729646,TOI-5653.01,1,7.4992916,3.724,1480.0,4.15964,1108.0
toi,233465389,TOI-5654.01,1,4.2528141,1.67,2390.0,5.49054,855.0
toi,282940781,TOI-5655.01,1,29.120986,3.98,950.0,2.28524,407.0
toi,458458156,TOI-5656.01,1,3.2487833,1.626,3110.0,5.49487,959.0
toi,441736986,TOI-5657.01,1,0.8037513,0.912,7880.0,6.33045,1315.0
toi,119178132,TOI-5658.01,1,1.6064494,0.946,26980.0,11.7098,652.0
toi,207491214,TOI-5659.01,1,6.2230846,4.405,12370.0,16.4857,1202.0
toi,1133072,TOI-566.01,0,0.846542,2.408837,2524.567663,1.642414,774.9261587
toi,311116297,TOI-5660.01,1,4.8183501,1.816,10370.0,11.5419,804.0
toi,349312122,TOI-5661.01,1,2.8329023,2.029,18630.0,11.996,1118.0
toi,422217860,TOI-5662.01,1,2.3144207,1.402,1720.0,2.71343,740.0
toi,198161914,TOI-5663.01,1,45.0854117,1.646,7870.0,7.92062,258.0
toi,158022899,TOI-5664.01,1,3.8863969,3.906,3340.0,9.97164,1446.0
toi,274223601,TOI-5665.01,1,2.2465076,4.181,4340.0,13.3584,2100.0
toi,235684964,TOI-5666.01,1,5.468394,2.809,11340.0,16.445,971.0
toi,28242530,TOI-5667.01,1,19.511064,3.25,25510.0,13.6915,529.0
toi,357347296,TOI-5668.01,1,4.1753448,3.941,810.0,4.07823,1427.0
toi,162577468,TOI-5669.01,1,3.676651,3.663,4280.0,12.1328,1478.0
toi,13349647,TOI-567.01,1,1.5373643,1.7528779,17828.6194882,13.3084502,1566.3579803
toi,860207014,TOI-5670.01,1,14.616858,9.085,9117.0,15.3936,1267.0
toi,23863105,TOI-5671.01,1,3.3079817,1.666,81180.0,11.9758,553.0
toi,461239485,TOI-5672.01,1,3.0390851,1.6455076,12337.5570732,10.9147317,1091.9857549
toi,175772482,TOI-5673.01,1,2.8386215,2.332647,15270.0987848,12.9007751,1312.9964796
toi,368805700,TOI-5674.01,1,3.5771891,3.0669978,15679.3921242,13.5073506,1232.4955082
toi,181949561,TOI-5675.01,1,4.0548695,2.8063409,23163.2926161,15.5446864,1075.5947516
toi,311133118,TOI-5676.01,1,3.5061649,1.6009658,18379.4360484,12.8576195,927.5090521
toi,287959034,TOI-5677.01,1,3.8480185,1.1083039,2995.870385,9.202299,1281.4336375
toi,209464063,TOI-5678.01,1,119.3355264,6.863,2400.0,5.11487,389.0
toi,143257768,TOI-5679.01,1,1.6622263,3.415,12560.0,18.8693,2157.0
toi,37575651,TOI-568.01,1,9.5971977,2.9439152,600.5813487,,857.6839365
toi,368739874,TOI-5680.01,1,3.3575477,1.788,26240.0,12.6518,883.0
toi,207439380,TOI-5681.01,1,1.1041295,1.18,12540.0,10.6327,1407.0
toi,17538423,TOI-5682.01,1,3.1159994,3.966,6920.0,15.7497,1709.0
toi,155949264,TOI-5683.01,1,0.7748443,0.431,21020.0,17.1413,642.0
toi,32260988,TOI-5684.01,1,1.1000285,1.561,29080.0,16.0194,1609.0
toi,460396820,TOI-5685.01,1,2.3409909,2.5,12040.0,15.4992,1540.0
toi,255928426,TOI-5686.01,1,4.2366102,3.559,14790.0,15.6978,1206.0
toi,281100535,TOI-5687.01,1,2.924439,1.448,11110.0,8.56554,837.0
toi,193634953,TOI-5688.01,1,2.9479689,1.584,24090.0,9.41494,639.0
toi,323250919,TOI-5689.01,1,3.3299795,2.101,23460.0,14.9891,1117.0
toi,123482865,TOI-569.01,1,6.5562078,2.314,2970.0,8.40415,879.0
toi,115508409,TOI-5690.01,1,10.4995545,2.123,7030.0,15.8295,776.0
toi,17652022,TOI-5691.01,1,3.3894889,2.372,3650.0,6.16071,
toi,37150278,TOI-5692.01,1,1.6929628,1.546,14820.0,12.4331,1233.0
toi,272519426,TOI-5693.01,1,2.8900249,0.506,25960.0,,481.0
toi,23638678,TOI-5694.01,1,1.1544795,0.817,51180.0,16.9317,699.0
toi,103865797,TOI-5695.01,0,2.2232698,0.648,31700.0,9.36074,419.0
toi,393546540,TOI-5696.01,1,1637.265104,5.981,1323.0,3.16626,80.0
toi,393546540,TOI-5696.02,1,32.429738,4.419,988.0,2.6538,493.0
toi,393546540,TOI-5696.03,1,,8.0912058,1204.4442717,4.8522374,248.2866757
toi,416739490,TOI-5697.01,1,6.2183322,2.5958709,744.7463441,2.501165,845.7523198
toi,264052454,TOI-5698.01,1,2.346931,0.955,5198.0,9.2562,1161.0
toi,224328450,TOI-5699.01,1,22.0183163,3.48,3736.0,10.5432,628.0
toi,126733133,TOI-570.01,1,1.4687087,0.87,1475.0,5.20197,1455.0
toi,76193403,TOI-5700.01,1,1.7812778,2.261,540.0,1.85549,1591.0
toi,43276438,TOI-5701.01,1,15.0764899,3.981,678.0,2.44538,842.0
toi,141985686,TOI-5702.01,1,3.1291319,1.993,680.0,4.10795,1328.0
toi,10792081,TOI-5703.01,1,10.1694553,4.534,852.0,2.48528,1020.0
toi,148673433,TOI-5704.01,1,3.7711066,2.3375061,1647.6730314,3.3409641,852.9098252
toi,165625229,TOI-5705.01,1,10.5998647,3.021,924.0,2.82438,1203.0
toi,137843225,TOI-5706.01,1,0.3576555,0.483495,996.7081729,3.4133323,2146.5775801
toi,441614965,TOI-5707.01,1,2.0364271,1.847,268.0,1.60247,1387.0
toi,335813325,TOI-5708.01,1,2.6953698,0.7628489,757.7733755,4.5145927,1252.0224838
toi,286813592,TOI-5709.01,1,3.3810227,1.9012451,797.2617518,1.4978948,598.9305429
toi,270468559,TOI-571.01,1,4.6418435,3.8566772,7525.447523,12.6031793,1304.3652267
toi,173002823,TOI-5710.01,1,28.4064643,4.0008805,886.162065,2.5276328,504.8704882
toi,441804533,TOI-5711.01,1,16.303675,3.221932,1119.9625254,2.2450389,406.6782728
toi,388898854,TOI-5712.01,1,8.2077264,4.4353335,667.6868432,3.816863,1005.5238813
toi,219041246,TOI-5713.01,1,10.4419896,1.714349,3992.4372644,1.8605473,317.8151042
toi,467158766,TOI-5714.01,1,7.7784947,2.605685,760.4735322,2.8542925,876.4617758
toi,147923561,TOI-5715.01,1,6.2822993,1.9391524,632.5840625,1.2659515,519.6870504
toi,298074836,TOI-5716.01,1,6.7662729,1.0575063,1998.3738721,1.0176743,346.566242
toi,53481079,TOI-5717.01,1,13.478722,4.0987608,1323.2275744,3.2337702,676.6620949
toi,17932757,TOI-5718.01,1,716.8426894,4.424864,1562.8136485,2.6487075,121.9377133
toi,4843495,TOI-5719.01,1,,7.6230584,511.7373229,2.5656171,222.0800847
toi,289535142,TOI-572.01,1,2.3382709,2.895948,14693.7520628,14.5827994,1624.8593288
toi,230055368,TOI-5720.01,1,1.4344602,0.9348877,1028.2187852,1.393219,691.2885073
toi,85292615,TOI-5721.01,1,729.4823472,6.9397715,819.483247,3.330945,204.5759725
toi,458481611,TOI-5722.01,1,61.3191144,5.7455309,6593.1382192,6.3907079,363.4903344
toi,235901733,TOI-5723.01,1,170.6465146,6.1836278,12283.6633675,12.8504525,346.553227
toi,162631539,TOI-5724.01,1,697.4037698,4.9658691,448.8749774,3.0187258,247.6001174
toi,1042432,TOI-5725.01,1,746.9545356,2.77304,1671.1171293,2.7184667,147.762315
toi,71582156,TOI-5726.01,1,5.4911302,1.9062098,448.451647,2.430675,1093.0345624
toi,357048995,TOI-5727.01,1,6.3928694,3.7128927,451.9563235,3.3171645,1165.0370206
toi,219875976,TOI-5728.01,1,11.4974559,2.3907993,843.1062336,1.1269607,349.147284
toi,103605399,TOI-5729.01,1,554.4989676,2.9052363,6058.5947589,3.8883371,240.8825959
toi,296780789,TOI-573.01,1,13.5773431,1.7245219,156034.718417,19.8484205,531.8530421
toi,138820713,TOI-5730.01,1,1.9271225,1.4530399,898.6821302,1.4261604,701.4746588
toi,188668950,TOI-5731.01,1,270.303816,6.682468,2898.2731965,4.4969676,201.8283767
toi,335952150,TOI-5732.01,1,60.1702823,3.337,1941.0,11.9133,649.0
toi,224297408,TOI-5733.01,1,8.2751966,2.0749903,958.0302036,2.7563441,664.6732318
toi,9989136,TOI-5734.01,1,6.1841688,2.5898497,1052.3509168,2.4076002,698.8705758
toi,157769780,TOI-5735.01,1,2.1208156,0.8427764,1148.8773237,0.837844,483.360368
toi,310380289,TOI-5736.01,1,0.6489868,1.1349755,615.5445069,1.6921774,1202.0920667
toi,229618478,TOI-5737.01,1,19.4480946,3.5107588,1327.1099723,2.3009285,397.8609983
toi,198162530,TOI-5738.01,1,0.768125,0.9992062,491.4350185,1.3040556,1063.3130159
toi,198162530,TOI-5738.02,1,28.5462089,1.7666666,1744.4659966,2.8547322,318.6316783
toi,328934980,TOI-5739.01,1,8.4306162,5.5823881,182.9089572,2.0500339,1128.3677245
toi,315002523,TOI-574.01,1,3.3023907,5.1743599,8027.6122024,17.8079912,1753.9429007
toi,230087765,TOI-5740.01,1,1.689442,1.3359142,318.7756761,1.3821489,1130.7522348
toi,159851831,TOI-5741.01,1,24.0004143,3.138,1240.0,2.83659,436.0
toi,258557847,TOI-5742.01,0,3.965824,2.911,680.0,7.03413,1392.0
toi,308300731,TOI-5743.01,1,7.6603722,2.159,9918.0,8.87205,704.0
toi,157768969,TOI-5744.01,1,5.7488832,5.003,190.0,2.08943,1556.0
toi,18016577,TOI-5745.01,1,,4.5873679,863.297992,2.2163959,161.137269
toi,318209162,TOI-5746.01,0,711.7642825,3.4176443,20978.1367866,12.6338972,319.2256315
toi,4918918,TOI-5747.01,1,0.5734766,0.9004508,818.3903403,1.4969531,988.2507357
toi,407495930,TOI-5748.01,1,3.0269043,3.819,7120.0,14.2605,1718.0
toi,387329912,TOI-5749.01,1,5.4328364,7.38,1420.0,12.63,1787.0
toi,386435344,TOI-575.01,0,19.3721051,3.0859149,3219.5594645,17.4598301,996.6001297
toi,310262516,TOI-5750.01,1,1.9044134,0.952,31200.0,12.8293,672.0
toi,426144112,TOI-5751.01,1,1.7465205,1.453,7080.0,9.21007,1204.0
toi,349440621,TOI-5752.01,1,6.7113743,2.294,22640.0,15.6415,796.0
toi,332365162,TOI-5753.01,1,7.4242482,2.873,8060.0,14.2577,911.0
toi,135267558,TOI-5754.01,1,3.6479472,1.683,9470.0,11.96,1058.0
toi,256584532,TOI-5755.01,1,5.4397285,3.099,8020.0,10.0246,976.0
toi,72889156,TOI-5756.01,1,7.6408565,0.99,23050.0,9.43925,308.0
toi,219506608,TOI-5757.01,1,32.6116713,2.052,15640.0,11.6182,319.0
toi,82598822,TOI-5758.01,1,10.9299688,2.407,15520.0,11.7101,644.0
toi,317594531,TOI-5759.01,1,8.350615,1.62,8550.0,13.6804,698.0
toi,408310006,TOI-576.01,1,5.4435354,3.5,3219.0,7.30242,1248.0
toi,255907107,TOI-5760.01,1,7.924204,4.458,8160.0,12.6224,1081.0
toi,428703516,TOI-5761.01,1,19.5422056,3.465,4120.0,5.05981,554.0
toi,257531677,TOI-5762.01,1,3.946066,1.792,8410.0,11.2929,1019.0
toi,354832924,TOI-5763.01,1,6.9541458,4.077,7080.0,15.5368,1149.0
toi,150476057,TOI-5764.01,1,5.0859973,1.594,9400.0,16.2391,912.0
toi,397763985,TOI-5765.01,1,3.8779743,3.294,4676.0,9.43,1348.0
toi,353225230,TOI-5766.01,1,0.5721596,1.127,6530.0,9.61266,2172.0
toi,351652998,TOI-5767.01,1,4.015073,3.229,22900.0,15.9171,1232.0
toi,470990157,TOI-5768.01,1,3.7749324,3.902,5920.0,12.3016,1642.0
toi,462715015,TOI-5769.01,0,1.7548863,1.314,2620.0,5.83196,1244.0
toi,410094645,TOI-577.01,1,3.329754,2.862,21380.0,22.3335,1430.0
toi,23179035,TOI-5770.01,1,1.4529225,1.604,17180.0,12.177,1564.0
toi,459836041,TOI-5771.01,1,6.6867154,2.945,3870.0,11.1995,1000.0
toi,313609787,TOI-5772.01,1,3.5023306,1.31,11020.0,13.5233,862.0
toi,445795465,TOI-5773.01,1,2.7404478,3.422,5340.0,12.6696,1529.0
toi,9701368,TOI-5774.01,1,5.4049747,2.932,22870.0,14.7278,1007.0
toi,289666986,TOI-5775.01,1,2.4369467,3.969,26190.0,7.18163,1298.0
toi,310728245,TOI-5776.01,1,4.1816344,4.13,4180.0,13.4666,1473.0
toi,459189798,TOI-5777.01,1,6.9171675,2.038,1250.0,2.51967,602.0
toi,264468702,TOI-5778.01,1,6.0962241,1.866,21520.0,9.0747,508.0
toi,102846772,TOI-5779.01,1,10.2515829,4.588,4270.0,11.6535,1034.0
toi,423275733,TOI-578.01,1,2.0528684,2.6201128,8982.0803562,17.6267405,1909.3436393
toi,43333094,TOI-5780.01,1,7.5358996,1.413,15840.0,16.6203,591.0
toi,279920478,TOI-5781.01,1,5.38265,7.477,1110.0,10.2347,1561.0
toi,158845573,TOI-5782.01,1,5.0048582,5.027,750.0,4.81636,1479.0
toi,319684122,TOI-5783.01,1,5.4459647,2.437,850.0,2.77011,988.0
toi,302814895,TOI-5784.01,0,8.6800186,2.41,870.0,5.59572,895.0
toi,456367532,TOI-5785.01,1,3.0783215,2.701,2660.0,,
toi,40292751,TOI-5786.01,1,12.7791964,5.242,3008.0,6.85813,1225.0
toi,446616059,TOI-5787.01,0,3.1072375,4.485,737.0,5.27608,3473.0
toi,42883782,TOI-5788.01,1,16.2134274,3.551,530.0,1.99447,696.0
toi,42883782,TOI-5788.02,1,6.3346129,3.341,330.0,1.53236,1078.0
toi,87216634,TOI-5789.01,1,12.9256051,1.691,790.0,2.53704,478.0
toi,238061845,TOI-579.01,1,1.6843068,1.567,912.0,14.0651,1220.0
toi,187333348,TOI-5790.01,1,2.1981511,1.747,3880.0,22.1803,1580.0
toi,110936761,TOI-5791.01,0,2.2906144,1.949,1390.0,4.657,1400.0
toi,95423778,TOI-5792.01,1,0.7036041,0.81,3360.0,7.01336,1578.0
toi,398895470,TOI-5793.01,1,2.6940348,4.1073512,11715.9037129,18.2513755,1800.7544523
toi,273874849,TOI-5794.01,1,1.4857148,2.3275852,21303.5958289,14.8585448,1595.3527336
toi,151724385,TOI-5795.01,1,6.1406882,3.3861325,2627.6198191,5.4273017,1004.561242
toi,391958006,TOI-5796.01,1,1.7430143,2.2872101,32205.6970804,16.9227097,1409.5465081
toi,374530847,TOI-5797.01,1,2.152163,1.7531966,16986.633013,11.9994427,1189.674375
toi,305243225,TOI-5798.01,1,1.2129139,2.1862785,14617.2679583,14.1049577,1854.6550022
toi,328081248,TOI-5799.01,1,4.1645448,1.5725422,2612.2397484,1.9881393,487.3029274
toi,81419525,TOI-580.01,1,1.5498373,2.729,3594.0,13.3884,5565.0
toi,151759246,TOI-5800.01,1,2.6282606,1.2408211,731.2082684,2.8331017,1037.8197981
toi,243921117,TOI-5801.01,1,3.067816,2.1103325,34536.7848173,11.7996868,744.0760606
toi,399402994,TOI-5802.01,1,2.7161298,3.5299033,14527.4470152,14.5541659,1446.303543
toi,466382581,TOI-5803.01,1,5.3829728,1.382,1078.0,3.5038,816.0
toi,303055194,TOI-5804.01,0,1.7615631,1.171,1050.0,6.69058,1399.0
toi,378390325,TOI-5805.01,1,20.5676815,5.523,1112.0,5.30408,1417.0
toi,283621618,TOI-5806.01,1,3.1856488,1.304,4750.0,11.2665,1299.0
toi,188646744,TOI-5807.01,1,14.2423724,4.046,225.0,2.12067,1027.0
toi,459735346,TOI-5808.01,1,7.1701672,2.859,731.0,2.37279,994.0
toi,283471501,TOI-5809.01,1,9.2103194,2.341,853.0,2.62813,634.0
toi,180987952,TOI-581.01,1,1.3891689,1.675,696.0,6.01556,4743.0
toi,379824738,TOI-5810.01,1,5.6857105,6.105,6330.0,15.1292,1575.0
toi,331484419,TOI-5811.01,1,6.25656,3.509,875.0,11.4949,1655.0
toi,388909695,TOI-5812.01,1,10.1466193,5.519,8161.0,11.2199,1063.0
toi,388909695,TOI-5812.02,1,,5.935,5553.0,8.79039,984.0
toi,92439980,TOI-5813.01,1,27.0525472,3.862,953.0,2.99769,571.0
toi,427041513,TOI-5814.01,1,6.254395,2.466,1174.0,2.73791,912.0
toi,375942197,TOI-5815.01,1,3.8993831,5.1857347,6492.4843324,15.2636582,1638.4711226
toi,194076601,TOI-5816.01,1,20.4282929,7.501,7660.0,12.8306,1355.0
toi,418604868,TOI-5817.01,1,15.6146058,5.8168055,467.1437307,3.0272584,855.9604214
toi,283419843,TOI-5818.01,1,2.6052674,4.24521,11139.9639243,17.8543699,1729.5771164
toi,330218897,TOI-5819.01,1,3.4200073,1.9339167,746.044174,2.8520931,1170.2620601
toi,287474726,TOI-582.01,0,3.7442007,3.5004762,803.2627817,18.117379,3570.099957
toi,459730973,TOI-5820.01,1,3.9156848,3.584776,6668.8007799,16.7083729,1638.7722976
toi,354619337,TOI-5821.01,1,2.1425095,5.163,7961.0,21.3705,3907.0
toi,466390120,TOI-5822.01,1,1.5487245,2.8258531,9869.0318921,14.506178,1884.119256
toi,248853232,TOI-5823.01,1,3.8681492,2.1610195,17259.9935362,12.2658903,934.9167883
toi,272366748,TOI-5824.01,1,3.8555897,3.2379644,16813.9237374,13.9654622,1178.6981748
toi,269243313,TOI-5825.01,1,9.7348295,4.325,1017.0,3.6974,1053.0
toi,48253329,TOI-5826.01,1,2.8140207,3.191,7400.0,17.2648,1981.0
toi,369062542,TOI-5827.01,1,5.0493049,3.885,7850.0,15.7942,1272.0
toi,351077390,TOI-5828.01,1,1.1951761,2.4,2970.0,4.46821,1957.0
toi,363029616,TOI-5829.01,1,1.3502386,2.178,1650.0,9.28384,1657.0
toi,131743355,TOI-583.01,1,6.5604227,1.028,4049.0,11.1988,1081.0
toi,224418572,TOI-5830.01,0,2.8465928,2.664,2110.0,8.8779,1340.0
toi,308504559,TOI-5831.01,1,3.7846792,2.51,5870.0,12.2675,1318.0
toi,287934343,TOI-5832.01,1,5.1357505,3.504,11560.0,13.7192,1291.0
toi,213875310,TOI-5833.01,1,2.6721807,2.433,15750.0,13.6986,1316.0
toi,281118572,TOI-5834.01,1,3.5242025,1.79,23590.0,12.31,777.0
toi,346859243,TOI-5835.01,1,6.4226101,3.007,16970.0,13.4185,828.0
toi,354727907,TOI-5836.01,1,8.4498763,1.773,71390.0,11.6649,350.0
toi,395143000,TOI-5837.01,1,2.9665122,3.346,8220.0,13.1813,1995.0
toi,222485202,TOI-5838.01,1,3.5982966,1.614,28570.0,13.0275,717.0
toi,355732304,TOI-5839.01,0,2.5411063,3.491,8720.0,16.4931,1939.0
toi,74482749,TOI-584.01,0,1.2622658,1.7829162,3711.7152579,28.2499512,3997.2246581
toi,68345291,TOI-5840.01,1,4.006489,3.949,11560.0,16.2059,1612.0
toi,350882505,TOI-5841.01,1,4.2025514,4.028,3360.0,10.5624,1404.0
toi,23937608,TOI-5842.01,1,2.8091879,1.927,3080.0,5.92308,1239.0
toi,24113219,TOI-5843.01,1,4.197866,3.223,10650.0,12.6868,1210.0
toi,230292034,TOI-5844.01,1,6.0671557,2.12,2080.0,6.40583,878.0
toi,209935997,TOI-5845.01,1,1.9081122,2.094,2660.0,18.193,2424.0
toi,75784122,TOI-5846.01,1,10.5353472,1.098,9570.0,15.2166,486.0
toi,95574586,TOI-5847.01,1,2.5641981,4.469,2840.0,6.33611,
toi,808243,TOI-5848.01,1,1.5101054,2.993,13090.0,19.2985,2094.0
toi,71459120,TOI-5849.01,1,3.9964264,1.722,12340.0,13.0504,945.0
toi,190990336,TOI-585.01,1,5.547255,4.835,11569.0,19.6103,1456.9324919
toi,151728428,TOI-5850.01,0,3.9997367,0.384,7460.0,13.8899,367.0
toi,277329402,TOI-5851.01,1,4.5049415,2.372,14400.0,11.5788,1022.0
toi,387844266,TOI-5852.01,1,3.9956793,2.056,38380.0,13.077,746.0
toi,278623780,TOI-5853.01,1,3.7219898,2.306,15860.0,12.8025,1116.0
toi,346154016,TOI-5854.01,1,4.449914,2.449,13550.0,14.3475,891.0
toi,41422753,TOI-5855.01,0,2.4710528,3.033,5420.0,12.1002,2378.0
toi,3680800,TOI-5856.01,1,0.5498864,1.588,1110.0,4.44804,2590.0
toi,336072306,TOI-5857.01,1,3.415047,1.406,8610.0,11.3277,944.0
toi,256046749,TOI-5858.01,1,7.1476512,3.03,13510.0,11.017,848.0
toi,114947483,TOI-5859.01,1,3.3787501,1.837,9480.0,6.36345,698.0
toi,131979339,TOI-586.01,0,22.6384642,4.988,4982.0,28.0326,1399.0
toi,462372373,TOI-5860.01,1,5.2498931,1.666,9200.0,12.9409,900.0
toi,11034516,TOI-5861.01,1,14.3033451,4.769,26130.0,17.1437,813.0
toi,20988926,TOI-5862.01,0,5.3194765,4.653,3640.0,15.9815,1663.0
toi,345205395,TOI-5863.01,1,2.8492565,1.846,24100.0,13.9182,938.0
toi,184531966,TOI-5864.01,1,10.4453589,4.548,9360.0,11.824,976.0
toi,383216635,TOI-5865.01,1,6.6314176,2.372,3080.0,10.0835,999.0
toi,341297143,TOI-5866.01,0,3.8421028,1.184,8920.0,13.2581,923.0
toi,380517859,TOI-5867.01,0,1.109435,2.723,27240.0,10.2843,1627.0
toi,236158940,TOI-5868.01,1,2.677573,2.885,3310.0,14.0246,1817.0
toi,210169818,TOI-5869.01,1,3.3879742,4.127,9990.0,19.4699,1702.0
toi,294090620,TOI-587.01,0,8.044239,5.3289306,4937.505363,15.1761031,1902.1841748
toi,305375697,TOI-5870.01,1,,3.516,3736.0,10.8653,567.0
toi,373816781,TOI-5871.01,1,1.343636,2.275,26070.0,18.3699,1973.0
toi,138671052,TOI-5872.01,1,2.2425137,2.062,2730.0,6.01656,1495.0
toi,353146308,TOI-5873.01,1,0.4131063,0.368,21940.0,12.2118,904.0
toi,376454594,TOI-5874.01,1,2.5784481,1.253,7620.0,10.3952,971.0
toi,283165117,TOI-5875.01,1,5.216581,3.314,7060.0,8.2634,1064.0
toi,106114491,TOI-5876.01,0,9.7216312,3.272,1830.0,7.28362,1014.0
toi,282890159,TOI-5877.01,1,6.9100016,4.536,4310.0,15.2568,1799.0
toi,247172524,TOI-5878.01,1,3.4363074,2.861,27910.0,14.7953,1133.0
toi,258037656,TOI-5879.01,1,4.0331416,1.348,37790.0,9.63078,463.0
toi,130415266,TOI-588.01,1,39.4718663,6.186,7758.0,16.3498,1015.0
toi,184521624,TOI-5880.01,1,3.1162505,3.289,11400.0,15.0692,1593.0
toi,360142739,TOI-5881.01,1,2.2377411,4.079,3640.0,14.7763,2150.0
toi,232941965,TOI-5882.01,1,7.1487697,6.864,1900.0,14.1861,2317.0
toi,283759999,TOI-5883.01,1,0.5223032,0.685,4390.0,14.2556,2104.0
toi,13574009,TOI-5884.01,1,5.8311038,3.283,4240.0,15.2747,1209.0
toi,233788275,TOI-5885.01,1,4.7264391,3.196,3150.0,14.0851,1321.0
toi,15682927,TOI-5886.01,0,0.9655766,1.224,3140.0,11.5845,2186.0
toi,277987172,TOI-5887.01,0,6.3989216,2.781,3830.0,10.6347,1139.0
toi,273780062,TOI-5888.01,1,15.2501659,4.331,4560.0,9.87708,785.0
toi,383214426,TOI-5889.01,1,2.4013188,1.988,27340.0,12.4643,919.0
toi,412961700,TOI-589.01,0,2.5183846,2.1596206,616.0227482,21.1354407,3359.5335853
toi,279179610,TOI-5890.01,1,5.9029732,3.337,8450.0,11.3389,1347.0
toi,202941251,TOI-5891.01,1,4.1784844,4.307,5000.0,15.7612,1602.0
toi,375199523,TOI-5892.01,0,1.9447712,1.345,2880.0,13.5597,1265.0
toi,321790238,TOI-5893.01,1,,5.718,7997.0,10.6236,1039.0
toi,398038296,TOI-5894.01,1,3.0076713,3.094,10740.0,12.7756,1437.0
toi,243464977,TOI-5895.01,1,3.6491012,1.691,5880.0,11.0954,965.0
toi,14956304,TOI-5896.01,1,0.9965843,2.633,14280.0,6.86149,1488.0
toi,305612552,TOI-5897.01,1,6.9349089,3.234,14850.0,11.4838,906.0
toi,467211520,TOI-5898.01,1,9.7884653,3.894,2590.0,10.0684,873.0
toi,126171392,TOI-5899.01,0,0.7835688,1.095,7440.0,11.8563,1791.0
toi,270841724,TOI-590.01,0,18.90372,9.067,24270.0,,
toi,224635135,TOI-5900.01,1,2.4667486,2.984,7030.0,18.8159,1698.0
toi,294173437,TOI-5901.01,0,5.555905,3.459,3750.0,11.9323,1253.0
toi,65737977,TOI-5902.01,1,4.8292589,4.084,5930.0,13.6377,1606.0
toi,60542708,TOI-5903.01,1,2.4707357,1.597,5560.0,11.779,1198.0
toi,408317165,TOI-5904.01,1,5.6567374,3.223,7790.0,13.5941,1156.0
toi,341299943,TOI-5905.01,1,3.0233509,2.369,17150.0,11.3795,1049.0
toi,276376289,TOI-5906.01,1,30.1181254,3.3132176,14201.3576216,16.7776477,619.9413012
toi,387318486,TOI-5907.01,1,0.6583175,0.796,3740.0,8.31454,1963.0
toi,452483795,TOI-5908.01,0,2.4515393,3.005,7520.0,11.6029,2075.0
toi,354489554,TOI-5909.01,1,4.7729363,3.344,4300.0,12.9614,1328.0
toi,146261607,TOI-591.01,0,8.4915117,6.035,40640.0,87.0155,1924.0
toi,273774284,TOI-5910.01,0,17.2182695,7.888,4810.0,8.64247,1092.0
toi,239361732,TOI-5911.01,1,4.009823,4.015,7750.0,12.1613,1567.0
toi,16538820,TOI-5912.01,1,6.9038328,5.483,3790.0,14.2131,1266.0
toi,289313987,TOI-5913.01,1,10.1522322,6.614,9641.0,19.4581,1294.0
toi,187416256,TOI-5914.01,1,4.3887257,3.243,5820.0,8.92241,1213.0
toi,329709756,TOI-5915.01,0,12.5482879,3.396,49260.0,13.0082,481.0
toi,305506996,TOI-5916.01,1,2.3682389,1.866,48700.0,10.9197,735.0
toi,239529652,TOI-5917.01,1,4.0387941,3.537,5560.0,9.54371,1504.0
toi,305790119,TOI-5918.01,1,2.0353259,2.032,12030.0,11.6988,1420.0
toi,165948070,TOI-5919.01,1,4.3686174,2.943,3730.0,13.2129,1137.0
toi,196286587,TOI-592.01,0,10.4137962,3.482,1948.0,8.3814,942.0
toi,467006627,TOI-5920.01,0,15.4159906,2.127,4500.0,10.5168,578.0
toi,286545058,TOI-5921.01,1,5.0114216,4.514,4940.0,15.3662,1476.0
toi,364192929,TOI-5922.01,1,5.2079858,3.795,8550.0,16.7817,1120.0
toi,60491424,TOI-5923.01,1,4.0252588,3.596,8980.0,13.4189,1429.0
toi,289125016,TOI-5924.01,0,6.2043746,5.957,4380.0,14.9548,1530.0
toi,345193111,TOI-5925.01,1,6.1606297,2.218,10230.0,11.9381,948.0
toi,372831381,TOI-5926.01,1,3.8116176,1.997,6560.0,7.38288,987.0
toi,163164300,TOI-5927.01,1,3.7306955,3.657,6140.0,12.6264,1617.0
toi,387318409,TOI-5928.01,1,3.246565,3.478,8870.0,12.5001,1643.0
toi,92217989,TOI-5929.01,1,4.6079976,3.148,7730.0,15.6586,1382.0
toi,128463355,TOI-593.01,0,13.9086,2.987,4760.0,37.5946,
toi,88266880,TOI-5930.01,1,3.7984372,4.539,4500.0,11.9632,1743.0
